Patient 1 dataset,,,,,,,,,
Time ,Ankle,,,Thigh,,,Trunk,,
17156,70,-107,-1019,-18,18,-989,126,38,-990
17171,60,-39,-1069,-9,27,-969,126,38,-970
17187,-111,19,-1039,-18,27,-989,135,38,-951
17203,-90,68,-891,-36,27,-979,116,47,-980
17218,-40,98,-980,-27,37,-979,135,38,-970
17234,30,19,-960,-18,37,-979,116,47,-970
17250,10,107,-1148,-27,37,-959,116,47,-970
17265,10,107,-1148,-27,27,-969,135,38,-980
17281,-60,156,-990,-27,37,-989,126,47,-980
17296,-60,156,-990,-36,18,-969,126,47,-980
17312,30,98,-930,-27,27,-969,106,47,-961
17328,141,49,-950,-27,27,-969,126,38,-951
17343,171,29,-960,-18,27,-1000,126,47,-970
17359,10,117,-980,-27,27,-969,126,47,-970
17375,-121,205,-811,-18,37,-979,126,47,-961
17390,80,78,-1039,-27,37,-989,116,38,-980
17406,282,39,-782,-18,37,-979,126,57,-980
17421,252,19,-970,-36,27,-969,126,47,-970
17437,212,88,-1089,-18,37,-979,116,38,-961
17453,111,117,-1099,-27,37,-989,126,28,-970
17468,-191,274,-1029,-18,27,-979,116,38,-980
17484,252,-98,-861,-27,37,-989,116,47,-961
17500,232,88,-1089,-27,37,-1000,126,47,-980
17515,60,78,-1000,-9,37,-989,126,47,-980
17531,111,39,-970,-18,18,-989,126,47,-980
17546,80,19,-990,-9,27,-979,126,38,-961
17562,70,68,-990,-36,37,-969,126,57,-990
17578,131,29,-930,-27,37,-1000,116,47,-951
17593,90,39,-970,-18,18,-969,126,28,-951
17609,101,39,-990,-27,37,-989,126,47,-951
17625,90,68,-1029,-27,37,-989,135,28,-980
17640,101,58,-940,-18,27,-979,116,47,-961
17656,222,58,-1039,-18,37,-959,116,38,-980
17671,30,68,-980,-18,37,-959,135,38,-980
17687,10,58,-1069,-36,27,-989,126,38,-970
17703,-111,58,-1000,-27,27,-979,135,47,-1000
17718,181,19,-940,-27,37,-969,126,38,-980
17734,80,-49,-891,-27,37,-969,126,38,-951
17750,-40,49,-960,-18,37,-969,126,47,-951
17765,40,9,-940,-27,37,-969,126,57,-990
17781,60,39,-970,-27,27,-989,126,47,-951
17796,60,39,-970,-27,27,-969,106,47,-990
17812,30,9,-970,-18,27,-979,106,38,-970
17828,30,19,-980,-18,27,-979,126,47,-990
17843,60,19,-970,-18,37,-969,126,38,-961
17859,50,19,-960,-18,46,-1000,126,47,-961
17875,40,39,-980,-18,27,-969,126,47,-980
17890,40,19,-960,-27,37,-969,126,57,-980
17906,40,19,-980,-27,27,-969,135,47,-980
17921,50,39,-960,-27,27,-969,126,47,-970
17937,50,29,-960,-18,27,-979,126,47,-961
17953,50,29,-970,-36,37,-959,126,47,-961
17968,40,49,-970,-36,37,-959,126,47,-1000
17984,50,0,-990,-27,37,-969,116,47,-961
18000,40,39,-980,-36,27,-979,135,47,-961
18015,50,29,-980,-27,37,-1000,116,38,-980
18031,40,39,-970,-18,27,-979,126,38,-970
18046,40,29,-980,-18,46,-1000,126,38,-951
18062,40,19,-990,-27,27,-989,116,47,-980
18078,40,29,-970,-27,37,-969,126,47,-961
18093,30,39,-980,-18,37,-979,126,47,-961
18109,50,9,-970,-27,37,-1000,135,47,-980
18125,30,19,-980,-27,37,-989,126,57,-951
18140,40,19,-980,-27,37,-959,126,57,-951
18156,20,19,-990,-27,27,-989,116,47,-970
18171,40,19,-980,-27,37,-969,116,47,-980
18187,40,29,-1000,-18,27,-989,135,28,-990
18203,40,19,-980,-27,27,-989,126,38,-951
18218,40,29,-960,-36,46,-989,126,47,-970
18234,30,29,-980,-18,37,-989,135,47,-970
18250,50,29,-940,-18,27,-979,97,38,-941
18265,50,9,-970,-27,37,-1000,116,57,-1000
18281,50,19,-950,-27,27,-1010,145,28,-990
18296,30,39,-980,-27,37,-989,106,38,-941
18312,30,39,-960,-27,37,-989,126,47,-970
18328,50,19,-960,-18,27,-1000,126,47,-970
18343,50,19,-970,-18,37,-969,126,47,-990
18359,40,9,-960,-27,37,-989,126,38,-980
18375,30,0,-980,-18,37,-969,126,47,-980
18390,30,29,-970,-18,27,-979,126,47,-980
18406,40,19,-980,-27,37,-969,116,38,-980
18421,40,9,-960,-27,37,-969,126,47,-970
18437,40,19,-960,-18,37,-939,135,38,-980
18453,50,29,-970,-27,18,-979,126,38,-961
18468,50,9,-970,-27,18,-979,126,47,-961
18484,50,19,-980,-27,37,-989,116,47,-961
18500,40,19,-980,-27,37,-989,116,47,-970
18515,30,19,-960,-27,46,-989,126,38,-990
18531,40,29,-980,-27,37,-989,126,47,-970
18546,50,19,-960,-27,37,-989,126,47,-980
18562,40,9,-980,-27,27,-979,135,38,-980
18578,30,29,-980,-27,37,-1010,126,47,-970
18593,30,29,-960,-27,18,-969,135,38,-970
18609,50,9,-960,-18,37,-969,126,47,-961
18625,40,9,-980,-36,27,-989,135,47,-961
18640,40,19,-980,-18,37,-979,126,28,-970
18656,40,0,-940,-27,37,-1000,126,57,-980
18671,10,39,-990,-27,46,-979,116,38,-980
18687,40,29,-960,-27,37,-989,126,57,-990
18703,40,29,-970,-27,37,-969,126,47,-970
18718,50,39,-950,-27,27,-989,116,47,-970
18734,30,39,-980,-27,37,-989,135,47,-970
18750,30,19,-950,-18,37,-989,135,38,-970
18765,40,39,-960,-18,27,-1000,126,47,-961
18781,40,19,-980,-27,37,-979,116,38,-951
18796,20,29,-980,-27,37,-989,116,47,-970
18812,30,39,-970,-27,27,-959,126,47,-980
18828,30,39,-970,-18,27,-1000,116,38,-961
18843,40,19,-960,-27,37,-969,116,38,-961
18859,40,19,-980,-18,27,-989,126,47,-980
18875,40,19,-980,-27,37,-969,126,47,-961
18890,30,29,-960,-27,37,-989,126,47,-980
18906,50,19,-970,-27,27,-1010,116,38,-980
18921,50,29,-940,-18,37,-979,126,47,-970
18937,50,29,-940,-18,27,-969,135,47,-980
18953,30,29,-980,-18,37,-989,126,38,-961
18968,10,29,-980,-36,37,-969,116,47,-961
18984,40,9,-960,-18,37,-979,135,38,-1000
19000,40,9,-960,-27,27,-979,126,47,-970
19015,30,29,-960,-36,37,-989,126,47,-970
19031,40,39,-970,-27,37,-979,126,47,-951
19046,50,19,-970,-27,27,-989,116,47,-980
19062,30,9,-970,-27,37,-979,126,28,-970
19078,50,19,-960,-27,37,-979,126,38,-961
19093,40,29,-970,-18,37,-979,126,47,-980
19109,20,29,-970,-18,27,-1000,126,66,-1009
19125,10,29,-980,-27,18,-979,126,57,-990
19140,30,19,-970,-27,27,-1000,126,47,-970
19156,40,29,-980,-18,27,-989,126,47,-970
19171,40,9,-960,-27,37,-969,126,57,-1000
19187,40,9,-970,-27,46,-979,116,47,-961
19203,40,9,-970,-9,27,-979,126,38,-990
19218,30,19,-980,-27,18,-969,126,38,-990
19234,30,19,-980,-18,37,-989,116,47,-970
19250,50,19,-960,-18,37,-989,126,47,-990
19265,20,39,-970,-18,37,-979,116,38,-970
19281,40,19,-960,-27,37,-1000,126,38,-980
19296,40,19,-960,-27,37,-959,126,57,-980
19312,40,19,-980,-27,27,-989,126,38,-970
19328,50,19,-970,-18,27,-989,126,47,-980
19343,50,19,-970,-27,27,-969,135,38,-961
19359,50,19,-970,-27,27,-969,126,47,-970
19375,40,9,-980,-27,37,-959,126,57,-990
19390,40,19,-980,-18,46,-989,116,38,-980
19406,40,39,-980,-18,27,-989,126,57,-970
19421,40,29,-970,-18,27,-989,116,38,-961
19437,50,19,-970,-27,27,-979,135,47,-961
19453,20,29,-970,-27,37,-989,126,47,-961
19468,40,19,-980,-27,46,-989,135,28,-980
19484,40,29,-960,-18,37,-969,126,57,-951
19500,50,9,-980,-27,27,-949,116,38,-951
19515,40,19,-980,-27,27,-979,135,47,-980
19531,40,19,-950,-27,27,-989,126,47,-980
19546,40,29,-960,-27,27,-989,135,57,-980
19562,50,9,-960,-18,37,-989,126,38,-970
19578,40,29,-950,-27,37,-979,126,47,-941
19593,50,29,-970,-18,27,-989,126,47,-961
19609,30,19,-980,-27,27,-979,126,38,-980
19625,40,19,-970,-18,46,-989,126,47,-980
19640,40,19,-980,-27,46,-989,126,47,-970
19656,40,0,-960,-18,27,-979,116,38,-980
19671,40,39,-960,-18,9,-989,116,57,-961
19687,40,29,-960,-27,37,-989,126,47,-961
19703,50,29,-980,-27,27,-989,126,47,-980
19718,40,19,-960,-27,27,-969,135,38,-980
19734,30,39,-960,-18,46,-969,145,28,-990
19750,40,19,-970,-18,18,-1000,135,28,-980
19765,20,19,-970,-9,27,-989,135,38,-970
19781,40,29,-960,-27,27,-969,116,47,-970
19796,50,9,-970,-18,37,-979,116,57,-980
19812,40,19,-970,-27,27,-1000,126,47,-1009
19828,30,39,-970,-27,27,-969,126,38,-961
19843,50,29,-980,-27,37,-979,126,47,-951
19859,40,19,-950,-18,37,-969,135,38,-970
19875,40,29,-980,-27,37,-989,126,38,-980
19890,30,19,-960,-18,27,-979,126,38,-941
19906,50,29,-950,-27,37,-1000,126,47,-970
19921,50,39,-980,-18,18,-969,116,47,-970
19937,40,9,-980,-27,37,-989,126,47,-1000
19953,50,39,-960,-27,37,-1000,135,38,-970
19968,50,19,-980,-27,37,-1000,126,38,-961
19984,40,19,-960,-18,37,-979,126,47,-970
20000,30,9,-970,-27,46,-979,135,47,-970
20015,50,19,-950,-27,37,-969,126,47,-970
20031,40,29,-940,-27,27,-1000,135,47,-961
20046,40,29,-940,-27,27,-989,135,38,-970
20062,40,39,-970,-36,27,-979,126,47,-980
20078,40,19,-980,-36,27,-979,126,47,-980
20093,40,29,-950,-27,37,-979,116,47,-970
20109,40,9,-1000,-27,37,-1000,145,28,-961
20125,40,19,-980,-18,37,-989,116,57,-980
20140,50,9,-960,-18,27,-1000,126,47,-961
20156,40,19,-970,-18,37,-989,126,47,-961
20171,50,29,-970,-27,27,-969,126,47,-980
20187,30,39,-970,-27,27,-989,135,38,-961
20203,50,19,-980,-18,27,-969,126,38,-970
20218,50,29,-980,-27,27,-969,126,38,-970
20234,20,39,-990,-18,27,-959,126,57,-970
20250,50,9,-960,-27,27,-969,126,38,-970
20265,40,29,-970,-18,27,-989,126,28,-961
20281,50,19,-960,-27,27,-979,116,47,-970
20296,50,19,-980,-27,37,-969,106,47,-970
20312,40,29,-960,-27,37,-979,116,57,-970
20328,30,39,-970,-27,27,-979,126,47,-980
20343,50,29,-990,-36,37,-959,135,47,-1000
20359,40,9,-990,-18,46,-989,126,38,-970
20375,60,9,-970,-27,37,-959,135,47,-970
20390,40,19,-980,-36,27,-989,116,38,-980
20406,40,39,-970,-18,37,-979,126,57,-970
20421,30,29,-970,-27,37,-959,135,38,-970
20437,40,29,-980,-18,37,-979,116,38,-970
20453,50,19,-970,-18,27,-989,126,47,-951
20468,40,39,-980,-36,27,-1000,126,47,-961
20484,40,29,-970,-27,37,-989,116,57,-970
20500,50,19,-960,-18,27,-989,126,57,-961
20515,50,19,-970,-18,27,-979,126,38,-970
20531,40,29,-970,-27,37,-1000,126,28,-961
20546,40,19,-950,-27,37,-989,126,47,-951
20562,60,9,-990,-18,37,-969,135,38,-961
20578,30,19,-970,-18,37,-969,135,47,-1000
20593,30,19,-970,-27,37,-979,126,38,-970
20609,30,19,-960,-27,37,-979,126,38,-951
20625,40,39,-960,-27,37,-979,116,47,-961
20640,40,39,-990,-27,37,-979,126,47,-970
20656,40,29,-980,-27,27,-989,126,47,-961
20671,40,19,-960,-27,37,-979,126,47,-970
20687,40,19,-960,-18,37,-979,126,47,-941
20703,50,39,-970,-18,37,-979,116,28,-980
20718,50,39,-970,-36,37,-969,126,28,-970
20734,40,19,-970,-18,37,-969,126,38,-951
20750,50,29,-990,-27,18,-1000,126,47,-970
20765,30,39,-980,-18,37,-1000,126,47,-980
20781,30,39,-980,-27,37,-969,126,47,-980
20796,10,39,-970,-18,27,-979,135,38,-961
20812,70,-19,-940,-27,27,-989,116,28,-970
20828,40,19,-980,-18,37,-1000,135,38,-980
20843,30,49,-960,-27,37,-979,126,38,-970
20859,40,39,-960,-27,27,-979,116,57,-970
20875,10,39,-980,-27,37,-979,126,38,-961
20890,40,29,-990,-18,27,-989,116,38,-961
20906,40,29,-990,-27,37,-989,116,47,-961
20921,40,19,-960,-36,27,-979,126,28,-990
20937,40,19,-960,-18,37,-1000,126,47,-980
20953,50,29,-970,-36,27,-979,126,47,-980
20968,40,29,-980,-18,37,-1000,126,47,-951
20984,40,29,-980,-18,46,-969,126,47,-951
21000,30,19,-980,-27,27,-969,126,47,-980
21015,60,9,-970,-27,27,-989,126,47,-980
21031,30,29,-970,-27,18,-1000,116,47,-961
21046,20,29,-960,-18,27,-969,135,47,-970
21062,30,29,-970,-27,37,-989,126,47,-961
21078,30,19,-970,-9,18,-969,126,47,-961
21093,40,19,-950,-27,37,-959,135,38,-980
21109,30,19,-960,-18,46,-989,116,47,-970
21125,40,19,-990,-27,37,-979,126,47,-970
21140,40,39,-980,-27,27,-989,126,47,-961
21156,60,39,-960,-18,27,-979,145,47,-961
21171,30,29,-980,-27,27,-989,116,38,-970
21187,30,29,-960,-27,27,-979,116,57,-970
21203,30,29,-960,-27,37,-1000,126,57,-970
21218,40,39,-980,-27,37,-959,135,47,-961
21234,30,29,-970,-18,37,-989,126,47,-961
21250,60,29,-970,-18,18,-989,126,28,-970
21265,30,19,-950,-36,37,-959,126,28,-970
21281,50,19,-970,-36,37,-959,116,47,-980
21296,50,29,-990,-27,27,-979,116,57,-970
21312,40,19,-970,-27,27,-979,126,47,-970
21328,30,49,-980,-18,27,-979,126,28,-980
21343,30,39,-980,-9,27,-969,126,38,-961
21359,20,9,-970,-27,37,-979,126,47,-970
21375,40,29,-970,-36,27,-1000,106,47,-941
21390,50,29,-950,-27,27,-989,116,47,-961
21406,40,29,-970,-27,27,-959,116,47,-970
21421,50,29,-960,-18,18,-989,126,38,-970
21437,40,19,-970,-18,37,-979,126,38,-961
21453,40,19,-970,-36,37,-989,135,47,-980
21468,30,9,-980,-18,27,-989,126,47,-951
21484,40,9,-980,-36,27,-969,126,38,-961
21500,50,19,-960,-27,37,-969,135,47,-990
21515,40,29,-970,-36,27,-979,116,57,-961
21531,50,9,-970,-18,37,-979,126,38,-990
21546,40,29,-960,-18,9,-979,126,38,-961
21562,50,19,-970,-45,18,-979,126,47,-970
21578,20,29,-970,-27,27,-979,126,47,-970
21593,40,29,-960,-27,37,-979,116,38,-961
21609,50,29,-970,-27,27,-979,126,47,-980
21625,40,29,-970,-27,37,-979,135,28,-951
21640,40,9,-980,-18,27,-979,126,38,-1000
21656,30,39,-980,-9,27,-989,126,47,-970
21671,40,19,-980,-27,27,-979,126,38,-961
21687,30,19,-980,-27,37,-989,126,47,-961
21703,30,29,-960,-18,37,-989,126,57,-990
21718,50,19,-970,-27,27,-989,116,47,-990
21734,40,9,-960,-27,37,-979,116,47,-980
21750,40,9,-940,-27,27,-969,135,47,-980
21765,40,49,-1000,-27,37,-989,126,38,-980
21781,40,9,-950,-27,27,-969,106,38,-951
21796,50,29,-980,-27,46,-989,126,38,-970
21812,40,19,-980,-36,37,-979,116,38,-961
21828,40,19,-980,-27,27,-989,126,38,-980
21843,40,29,-950,-18,27,-979,116,47,-980
21859,40,19,-960,-27,27,-969,116,38,-961
21875,30,29,-970,0,18,-969,116,47,-951
21890,30,19,-970,-27,27,-1000,126,47,-990
21906,40,19,-970,-27,27,-979,116,57,-961
21921,30,29,-980,-27,27,-979,135,47,-980
21937,30,19,-970,-27,37,-979,116,38,-980
21953,60,9,-970,-18,27,-959,126,47,-980
21968,30,19,-970,-9,27,-989,116,57,-961
21984,30,29,-990,-9,27,-969,126,47,-961
22000,40,19,-960,-27,27,-979,126,47,-1000
22015,70,0,-970,-27,27,-969,126,38,-990
22031,40,29,-970,-18,27,-979,116,47,-990
22046,30,49,-990,-27,46,-989,116,47,-980
22062,20,39,-960,-27,37,-979,116,47,-980
22078,30,29,-990,-27,27,-959,126,47,-970
22093,40,39,-960,-18,37,-979,126,38,-970
22109,40,19,-970,-18,27,-989,126,47,-970
22125,40,29,-950,-18,37,-979,126,47,-980
22140,40,19,-980,-18,27,-989,126,38,-990
22156,40,9,-970,-18,27,-1010,126,47,-980
22171,40,29,-960,-27,27,-979,126,47,-980
22187,30,19,-960,-27,27,-979,145,47,-970
22203,30,19,-970,-18,37,-969,126,47,-980
22218,50,29,-950,-18,37,-969,126,47,-980
22234,50,0,-970,-36,27,-989,126,38,-980
22250,40,29,-970,-18,18,-979,116,47,-980
22265,30,29,-960,-18,37,-979,116,47,-980
22281,50,29,-970,-18,27,-1010,135,47,-990
22296,50,19,-950,-27,37,-989,126,47,-970
22312,20,29,-970,-9,27,-989,126,57,-970
22328,40,49,-1000,-18,18,-979,126,57,-970
22343,40,39,-960,-9,27,-959,106,38,-980
22359,40,19,-980,-18,27,-989,126,38,-941
22375,50,19,-970,-18,37,-989,126,38,-941
22390,40,19,-950,-36,37,-969,126,38,-980
22406,30,19,-970,-27,37,-969,135,47,-980
22421,20,9,-970,-36,27,-989,126,57,-980
22437,50,39,-950,-27,27,-989,126,57,-980
22453,60,29,-950,-27,27,-979,126,38,-990
22468,40,0,-960,-36,27,-989,116,47,-980
22484,50,9,-990,-27,37,-979,126,47,-990
22500,40,29,-970,-27,27,-979,126,28,-990
22515,50,9,-980,-18,18,-1000,126,28,-990
22531,50,29,-970,-36,27,-979,126,38,-961
22546,40,29,-980,-27,27,-969,126,38,-1000
22562,40,29,-980,-18,27,-979,116,38,-970
22578,30,19,-980,-18,18,-989,116,38,-970
22593,40,19,-970,-18,37,-979,126,47,-951
22609,40,29,-960,-45,27,-989,135,47,-970
22625,40,29,-980,-27,46,-1010,135,47,-970
22640,30,29,-980,-27,27,-969,116,66,-980
22656,50,29,-970,-27,37,-989,126,57,-980
22671,60,19,-950,-27,37,-969,126,57,-980
22687,50,39,-960,-9,46,-1000,116,57,-980
22703,40,29,-960,-18,46,-989,135,38,-970
22718,50,19,-970,-27,37,-989,126,57,-980
22734,50,19,-960,-36,27,-989,126,47,-961
22750,60,19,-970,-18,37,-979,126,47,-980
22765,40,29,-960,-18,37,-979,126,47,-980
22781,40,29,-960,-27,27,-989,126,47,-980
22796,30,29,-960,-27,46,-989,126,47,-980
22812,50,0,-960,-18,27,-969,116,38,-961
22828,30,39,-970,-18,27,-979,126,38,-980
22843,50,39,-970,-27,27,-979,135,47,-980
22859,30,19,-960,-27,37,-1000,126,38,-990
22875,30,19,-970,-36,18,-979,126,47,-980
22890,50,9,-970,-36,18,-979,145,38,-951
22906,40,9,-980,-18,27,-979,135,47,-961
22921,30,19,-980,-36,27,-969,135,47,-961
22937,40,29,-970,-36,37,-979,126,38,-970
22953,40,29,-990,-18,27,-989,116,47,-980
22968,40,29,-970,-18,27,-979,135,38,-951
22984,50,19,-960,-18,27,-969,126,57,-1000
23000,40,19,-990,-27,27,-1000,116,47,-980
23015,50,29,-970,-27,37,-959,126,47,-961
23031,60,19,-970,-27,37,-1010,126,38,-970
23046,50,9,-970,-18,27,-1000,116,47,-990
23062,40,49,-970,-27,37,-1000,126,38,-951
23078,40,29,-980,-36,27,-979,126,66,-970
23093,40,29,-950,-18,37,-969,135,38,-970
23109,40,19,-970,-18,18,-979,135,38,-970
23125,20,39,-960,-27,37,-1000,135,38,-970
23140,30,39,-980,-27,27,-979,135,47,-951
23156,40,39,-970,-9,37,-989,126,47,-951
23171,40,9,-970,-27,37,-979,116,47,-970
23187,30,19,-970,-27,37,-979,135,38,-970
23203,50,19,-950,-36,37,-1000,116,57,-980
23218,50,19,-980,-27,27,-959,126,47,-980
23234,50,9,-980,-27,37,-979,126,38,-961
23250,40,19,-960,-27,18,-979,135,38,-961
23265,40,29,-970,-27,37,-989,126,38,-961
23281,20,29,-980,-18,27,-1010,126,47,-980
23296,50,19,-980,-18,27,-979,135,47,-990
23312,40,39,-960,-27,37,-989,126,47,-970
23328,30,19,-980,-27,27,-959,116,47,-970
23343,40,9,-960,-27,27,-979,126,38,-961
23359,50,19,-970,-9,46,-969,126,38,-961
23375,50,19,-970,-27,27,-969,126,38,-961
23390,50,39,-970,-18,37,-989,135,47,-961
23406,50,19,-970,-27,27,-979,126,38,-980
23421,40,29,-970,-27,37,-989,135,38,-970
23437,70,9,-980,-9,37,-1000,126,47,-1000
23453,40,9,-990,-36,27,-989,126,47,-980
23468,50,19,-950,-27,27,-979,135,38,-961
23484,50,19,-950,-27,37,-1000,126,38,-970
23500,30,29,-970,-9,27,-979,126,38,-980
23515,60,9,-970,-9,27,-979,126,47,-961
23531,60,9,-970,-27,37,-969,126,38,-980
23546,50,29,-970,-27,37,-979,135,38,-970
23562,40,29,-1000,-27,27,-959,116,38,-990
23578,30,29,-980,-18,27,-979,126,47,-970
23593,50,0,-980,-18,27,-969,126,38,-970
23609,50,0,-980,-27,27,-969,116,47,-970
23625,50,49,-990,-18,37,-979,135,38,-961
23640,40,9,-970,-18,37,-979,116,57,-980
23656,30,39,-980,-27,46,-979,116,38,-980
23671,30,39,-980,-36,37,-979,116,38,-970
23687,40,19,-980,-27,46,-979,116,57,-980
23703,50,29,-980,-27,18,-979,126,38,-961
23718,30,39,-990,-18,27,-969,116,57,-961
23734,50,39,-980,-18,27,-979,116,57,-961
23750,50,29,-970,-27,37,-989,126,38,-961
23765,40,9,-990,-36,37,-989,135,38,-990
23781,50,29,-960,-36,27,-969,126,38,-970
23796,40,19,-980,-18,27,-979,106,47,-961
23812,50,19,-980,-27,37,-1000,116,47,-961
23828,30,29,-970,-27,37,-989,116,38,-990
23843,40,39,-980,-36,37,-989,116,38,-990
23859,40,39,-960,-18,27,-1000,135,38,-980
23875,30,19,-990,-18,37,-1000,135,38,-970
23890,40,9,-980,-27,18,-979,126,47,-980
23906,40,29,-960,-18,37,-979,126,47,-1009
23921,40,19,-970,-27,37,-979,135,47,-990
23937,50,19,-970,-27,37,-1000,126,47,-970
23953,60,19,-990,-27,37,-989,145,38,-980
23968,30,19,-970,-18,18,-979,126,47,-980
23984,50,19,-960,-18,18,-1010,135,38,-970
24000,60,29,-990,-18,37,-1000,116,47,-970
24015,40,29,-960,-27,27,-979,116,47,-980
24031,40,19,-960,-18,37,-989,126,47,-961
24046,40,29,-950,-27,27,-989,126,38,-970
24062,30,29,-980,-18,27,-979,126,38,-961
24078,40,19,-980,-18,27,-979,126,47,-980
24093,40,19,-990,-18,27,-979,126,57,-961
24109,40,9,-990,-18,37,-989,116,38,-980
24125,30,49,-990,-27,37,-979,135,28,-961
24140,-101,117,-970,-18,37,-989,135,28,-961
24156,0,0,-910,-27,46,-1000,126,38,-970
24171,50,29,-920,-27,27,-979,126,47,-980
24187,101,-9,-1019,-27,27,-979,116,57,-1009
24203,20,19,-930,-18,27,-1000,126,47,-951
24218,20,19,-930,-27,37,-969,116,38,-941
24234,20,19,-960,-27,37,-979,135,38,-970
24250,40,29,-960,-27,27,-979,126,38,-980
24265,0,-9,-990,-18,27,-989,116,47,-980
24281,60,49,-1019,-27,27,-979,126,47,-970
24296,10,19,-960,-27,27,-989,135,38,-1000
24312,10,19,-960,-18,27,-969,126,47,-980
24328,50,39,-990,-18,27,-969,106,47,-970
24343,-20,9,-891,-27,27,-979,126,47,-980
24359,-10,9,-970,-27,37,-979,126,38,-961
24375,50,29,-970,-27,27,-979,126,47,-990
24390,50,29,-970,-27,27,-989,126,47,-990
24406,90,9,-990,-27,27,-1000,126,38,-951
24421,10,19,-970,-27,37,-979,106,38,-951
24437,40,39,-970,-27,27,-989,126,47,-970
24453,40,39,-980,-27,27,-989,116,38,-980
24468,40,39,-980,-9,27,-1000,126,47,-951
24484,50,19,-990,-18,37,-969,135,47,-990
24500,50,19,-950,-18,27,-989,126,38,-961
24515,50,19,-950,-27,27,-989,135,38,-961
24531,60,19,-990,-27,37,-979,116,47,-961
24546,30,29,-940,-27,27,-979,116,47,-990
24562,30,29,-940,-27,18,-989,116,57,-980
24578,30,19,-940,-18,46,-959,126,47,-970
24593,30,19,-940,-18,27,-979,126,47,-990
24609,20,58,-950,-27,27,-969,116,38,-970
24625,50,39,-960,-18,27,-1000,126,47,-951
24640,50,39,-960,-27,27,-979,135,47,-961
24656,70,58,-950,-18,18,-969,126,47,-970
24671,70,58,-950,-18,37,-979,116,47,-980
24687,60,-58,-1079,-27,27,-979,126,38,-961
24703,80,0,-990,-18,37,-989,126,38,-970
24718,80,0,-990,-27,37,-1000,126,47,-980
24734,40,0,-950,-18,37,-969,116,47,-941
24750,40,0,-950,-27,37,-989,116,47,-970
24765,-40,39,-960,-18,37,-989,126,38,-970
24781,20,58,-1009,-36,27,-979,116,38,-980
24796,101,19,-960,-36,37,-979,126,38,-941
24812,121,9,-950,-27,37,-969,126,38,-970
24828,-20,29,-1059,-27,37,-969,126,38,-970
24843,60,19,-940,-27,37,-989,116,57,-980
24859,60,39,-960,-27,37,-1000,135,47,-951
24875,90,39,-1000,-27,37,-989,126,47,-970
24890,60,39,-970,-27,27,-959,135,47,-961
24906,30,49,-950,-36,27,-959,135,38,-951
24921,101,39,-980,-27,27,-969,116,47,-961
24937,111,29,-990,-18,37,-979,126,28,-980
24953,50,39,-940,-36,37,-979,126,38,-970
24968,-20,107,-960,-27,46,-989,126,28,-951
24984,40,68,-1000,-18,37,-989,126,47,-961
25000,50,49,-1019,-27,46,-979,126,57,-990
25015,-20,29,-960,-27,27,-1000,126,38,-1000
25031,40,98,-1099,-27,37,-989,126,47,-970
25046,40,68,-990,-18,37,-969,116,38,-970
25062,101,49,-881,-27,46,-979,126,38,-980
25078,90,58,-1000,-18,27,-979,116,57,-980
25093,0,78,-1019,-36,37,-979,135,38,-970
25109,-10,68,-1099,-27,27,-969,126,38,-970
25125,70,29,-1079,-27,37,-989,126,47,-990
25140,70,19,-990,-18,27,-959,135,38,-970
25156,40,39,-900,-18,27,-959,126,47,-961
25171,30,49,-990,-27,27,-969,145,38,-970
25187,30,39,-1089,-9,37,-979,116,47,-961
25203,0,78,-980,-27,18,-1000,116,38,-951
25218,-30,68,-970,-27,27,-1000,126,47,-961
25234,-10,29,-1029,-36,37,-949,126,47,-961
25250,191,-58,-970,-9,27,-969,135,38,-961
25265,-10,39,-930,-18,37,-959,126,47,-990
25281,30,39,-1000,-18,37,-979,126,38,-970
25296,10,39,-910,-27,37,-1000,116,38,-980
25312,10,19,-1009,-18,27,-959,126,47,-961
25328,0,19,-1039,-18,37,-989,126,47,-970
25343,-10,39,-920,-36,27,-979,116,57,-980
25359,-10,19,-970,-27,37,-979,126,28,-980
25375,50,39,-871,-27,27,-979,126,38,-990
25390,10,39,-980,-18,27,-989,126,38,-961
25406,-40,19,-980,-27,18,-979,135,38,-970
25421,30,19,-1029,-27,27,-989,126,38,-990
25437,-40,29,-1049,-27,27,-989,126,47,-970
25453,-30,29,-1009,-18,46,-1000,126,47,-970
25468,40,49,-970,-27,27,-989,126,47,-970
25484,20,29,-940,-27,37,-969,126,38,-970
25500,0,0,-930,-27,27,-989,116,38,-970
25515,0,29,-1019,-18,37,-949,126,47,-970
25531,0,29,-1039,-18,27,-979,126,47,-980
25546,-20,29,-960,-18,37,-979,116,47,-970
25562,-60,49,-881,-27,37,-989,135,28,-961
25578,-50,29,-910,-18,37,-979,126,28,-961
25593,-10,19,-1009,-36,27,-979,116,38,-961
25609,-50,68,-1059,-27,37,-979,126,38,-980
25625,-40,58,-990,-27,37,-979,126,38,-980
25640,-10,39,-930,-18,27,-969,116,47,-961
25656,20,49,-910,-27,46,-1000,135,47,-970
25671,-50,49,-940,-18,18,-979,116,38,-980
25687,-70,58,-960,-18,37,-979,126,28,-961
25703,20,29,-1009,-18,37,-979,116,47,-990
25718,50,49,-930,-36,27,-979,116,38,-970
25734,-10,49,-970,-27,46,-979,116,66,-980
25750,-10,49,-960,-18,27,-989,116,47,-970
