Patient 4,,,,,,,,,
Time ,Ankle,,,Thigh,,,Trunk,,
18796,20,78,1019,754,500,272,106,47,-990
18812,50,78,1019,763,481,282,87,38,-990
18828,50,78,1019,763,481,282,97,47,-970
18843,30,78,1000,763,490,272,97,38,-1000
18859,50,88,1009,763,490,313,106,28,-980
18875,40,68,1029,745,472,303,87,38,-980
18890,40,68,1029,763,490,303,87,47,-990
18906,30,78,1009,763,481,292,97,38,-990
18921,10,88,1039,763,500,292,97,38,-990
18937,50,88,1009,763,500,292,97,38,-970
18953,50,88,1009,745,490,303,106,28,-990
18968,60,78,1000,763,490,282,97,47,-970
18984,70,68,1009,754,481,303,106,28,-990
19000,60,58,1019,754,481,303,106,28,-990
19015,50,58,1049,763,481,313,97,47,-970
19031,40,78,980,763,490,292,97,28,-980
19046,80,68,1039,763,472,282,106,38,-970
19062,90,78,1059,745,481,292,87,38,-980
19078,60,68,1019,754,490,282,97,28,-1000
19093,30,98,1000,763,472,323,97,38,-970
19109,30,88,1039,754,481,313,87,38,-980
19125,50,78,990,754,500,282,97,28,-980
19140,40,88,980,754,481,282,97,28,-951
19156,30,78,1029,754,490,292,106,47,-970
19171,70,68,1029,772,462,323,106,38,-990
19187,40,98,1049,754,490,292,87,47,-980
19203,50,58,1049,781,472,292,87,47,-970
19218,50,88,1039,754,500,313,97,28,-970
19234,30,78,1039,754,490,292,97,38,-980
19250,40,78,1029,763,481,292,97,38,-970
19265,50,58,1019,772,472,303,97,47,-990
19281,40,88,990,763,490,303,87,47,-980
19296,50,68,1049,763,490,282,97,28,-980
19312,70,78,1000,754,481,292,97,38,-990
19328,40,68,1049,763,481,313,97,47,-970
19343,40,68,1059,763,500,303,106,28,-980
19359,40,49,1009,763,481,303,116,38,-980
19375,40,88,1000,745,490,303,97,47,-990
19390,50,78,1039,763,490,303,106,28,-990
19406,50,49,1029,745,481,303,97,38,-970
19421,40,78,1009,763,509,292,97,38,-980
19437,60,78,1059,754,490,303,106,28,-951
19453,40,49,1039,754,490,292,97,38,-980
19468,60,58,1009,763,481,323,97,38,-980
19484,70,78,1019,754,500,282,116,28,-961
19500,40,88,980,754,490,282,97,38,-980
19515,20,78,1039,754,490,292,106,28,-990
19531,50,88,990,763,490,282,106,28,-970
19546,70,49,1039,754,481,292,97,38,-980
19562,30,88,1009,754,481,292,106,38,-980
19578,30,78,990,763,462,313,97,28,-980
19593,40,78,1019,754,481,303,97,47,-980
19609,40,58,1039,754,490,323,97,38,-980
19625,40,68,1009,754,472,333,87,38,-980
19640,20,58,1029,754,481,313,106,38,-961
19656,70,49,1039,763,481,313,97,28,-980
19671,50,78,1009,754,490,303,97,28,-970
19687,10,78,990,763,481,303,97,57,-1009
19703,40,68,1019,745,481,323,87,38,-970
19718,80,68,1019,772,490,292,97,47,-990
19734,50,68,1019,772,481,303,97,38,-961
19750,30,78,1019,772,481,303,97,38,-990
19765,30,39,1000,772,472,292,97,38,-990
19781,50,68,1009,736,490,272,97,38,-970
19796,70,78,1029,754,490,292,97,38,-1009
19812,60,78,1000,754,490,292,97,38,-951
19828,30,58,1000,763,481,292,97,28,-990
19843,40,78,1029,754,490,303,87,47,-1009
19859,50,78,1059,763,490,313,116,28,-941
19875,40,58,1029,763,481,313,97,38,-990
19890,30,98,1019,754,481,313,97,38,-970
19906,90,49,1069,754,481,303,97,38,-980
19921,60,58,1019,754,500,292,97,47,-1000
19937,50,68,1049,736,481,333,97,47,-990
19953,30,68,1029,763,500,292,97,38,-980
19968,20,68,980,763,472,292,106,38,-980
19984,30,58,1000,754,481,303,106,38,-970
20000,40,78,1029,763,481,313,106,38,-970
20015,40,49,1099,763,472,303,116,19,-961
20031,40,78,1039,754,481,303,87,38,-970
20046,60,68,990,763,481,292,106,38,-980
20062,40,78,980,763,481,292,87,38,-961
20078,50,49,1019,754,481,292,97,28,-1000
20093,50,49,1029,754,500,303,106,38,-990
20109,30,78,1009,745,481,313,106,28,-970
20125,10,58,1039,754,472,303,97,47,-1000
20140,60,78,1029,763,490,303,97,38,-970
20156,90,88,980,754,490,292,87,38,-961
20171,111,78,970,763,481,313,97,47,-961
20187,141,107,1029,754,490,303,106,38,-951
20203,121,98,1000,754,481,323,87,38,-990
20218,60,88,1000,754,472,303,97,47,-970
20234,191,215,861,754,490,333,106,28,-970
20250,151,186,1118,754,490,333,97,47,-980
20265,363,9,1178,763,490,313,87,38,-941
20281,303,362,1485,763,481,323,106,47,-980
20296,323,98,1247,754,481,313,106,38,-961
20312,272,254,910,745,481,303,106,38,-961
20328,515,186,772,754,509,292,97,28,-990
20343,515,274,821,745,490,292,97,28,-980
20359,555,235,782,754,490,323,106,28,-970
20375,585,264,742,754,490,313,97,38,-980
20390,525,235,653,772,481,303,106,28,-961
20406,676,147,524,745,500,313,97,28,-970
20421,888,411,603,763,481,313,106,19,-980
20437,929,313,198,754,481,313,97,28,-970
20453,959,333,39,754,481,313,97,38,-980
20468,1222,264,39,772,472,292,87,38,-980
20484,1464,137,-89,763,500,272,97,47,-990
20500,1040,313,-287,772,481,282,97,47,-970
20515,717,323,-524,763,490,282,97,47,-990
20531,454,68,-900,763,490,282,116,28,-980
20546,333,-78,-811,763,481,313,87,38,-980
20562,464,68,-940,763,481,303,97,47,-980
20578,565,117,-792,754,481,303,106,28,-961
20593,292,-49,-1069,754,490,282,87,47,-990
20609,-40,58,-792,754,481,303,97,38,-970
20625,50,68,-871,763,490,323,116,19,-990
20640,80,68,-920,763,481,303,87,38,-961
20656,111,58,-891,763,490,323,97,28,-990
20671,40,-39,-970,754,481,303,97,38,-980
20687,-10,-49,-970,763,490,292,97,47,-961
20703,10,-19,-1009,754,481,323,97,28,-990
20718,70,19,-1000,763,481,292,97,28,-961
20734,30,49,-930,754,472,303,87,38,-970
20750,30,49,-930,754,490,292,87,38,-961
20765,0,19,-1029,763,490,303,97,28,-980
20781,-30,0,-990,754,490,303,106,38,-970
20796,-20,39,-950,754,481,292,106,28,-980
20812,30,58,-920,754,481,292,106,47,-980
20828,-10,9,-910,763,481,323,97,19,-990
20843,-50,39,-960,772,472,303,97,38,-980
20859,-60,0,-990,772,472,292,97,38,-980
20875,-50,39,-980,745,481,303,106,38,-970
20890,-30,107,-900,754,472,313,97,47,-990
20906,-60,68,-950,754,490,313,106,47,-970
20921,40,88,-970,763,481,313,97,28,-970
20937,40,88,-970,763,500,303,97,38,-990
20953,-10,78,-940,763,500,303,97,47,-980
20968,30,117,-910,763,490,313,97,47,-980
20984,20,78,-960,754,490,282,97,38,-951
21000,20,19,-950,772,472,313,106,38,-980
21015,-10,88,-940,736,481,303,106,38,-990
21031,-10,117,-940,763,481,292,97,38,-961
21046,20,88,-940,772,481,303,106,38,-980
21062,50,98,-940,754,490,303,87,57,-980
21078,40,78,-980,772,481,303,87,57,-980
21093,40,58,-960,763,490,282,97,38,-961
21109,10,68,-950,772,462,313,97,47,-980
21125,40,78,-950,763,490,303,87,38,-961
21140,10,117,-910,763,490,282,106,38,-990
21156,30,98,-960,772,481,303,87,38,-961
21171,0,49,-990,763,481,303,97,47,-970
21187,70,78,-960,763,490,282,106,38,-980
21203,40,127,-960,763,472,303,106,38,-970
21218,20,117,-920,763,472,313,97,38,-980
21234,0,88,-940,754,472,303,87,38,-980
21250,30,78,-1019,763,500,292,97,38,-970
21265,20,107,-940,763,490,292,116,38,-961
21281,20,88,-970,763,490,323,116,38,-961
21296,20,88,-920,763,490,292,106,38,-980
21312,60,127,-950,772,462,292,77,47,-961
21328,20,107,-930,745,490,303,97,28,-970
21343,30,88,-1029,754,490,313,97,47,-980
21359,40,98,-980,763,490,282,87,47,-961
21375,40,137,-940,754,490,303,106,38,-990
21390,70,127,-910,745,490,292,97,38,-970
21406,50,98,-980,763,500,292,106,28,-990
21421,20,68,-1019,763,490,282,106,47,-951
21437,20,88,-980,763,481,292,97,28,-990
21453,40,107,-960,754,481,323,106,38,-990
21468,30,98,-970,772,472,303,106,38,-961
21484,30,88,-950,754,500,272,97,28,-990
21500,50,127,-950,763,490,313,106,28,-961
21515,50,107,-980,763,481,282,106,38,-970
21531,50,107,-960,763,481,282,106,38,-990
21546,30,107,-950,745,481,303,87,28,-970
21562,20,117,-950,763,481,282,106,47,-980
21578,60,137,-960,763,481,292,97,38,-980
21593,30,98,-1000,754,490,313,87,47,-970
21609,30,88,-960,754,490,292,106,47,-980
21625,60,127,-960,772,500,292,116,38,-970
21640,20,98,-950,754,481,303,87,47,-970
21656,50,117,-940,754,490,303,87,38,-961
21671,30,117,-930,754,490,303,97,19,-980
21687,60,127,-990,754,472,303,97,47,-980
21703,20,88,-990,763,472,313,106,28,-970
21718,-10,117,-960,763,462,313,106,28,-980
21734,10,98,-940,745,490,282,97,38,-990
21750,50,107,-930,763,481,313,116,47,-980
21765,30,117,-920,754,481,292,116,47,-980
21781,50,107,-930,754,481,303,97,28,-980
21796,70,98,-980,754,481,303,97,28,-961
21812,30,98,-980,772,481,303,87,47,-970
21828,40,98,-970,754,481,333,97,47,-961
21843,30,137,-930,754,490,282,97,28,-980
21859,40,127,-940,763,481,323,97,38,-970
21875,40,98,-970,754,481,303,106,28,-961
21890,50,88,-960,754,481,303,97,38,-961
21906,20,88,-950,745,490,292,97,47,-980
21921,20,137,-960,763,481,303,97,38,-980
21937,0,117,-930,754,490,282,97,28,-970
21953,30,107,-940,763,472,272,106,38,-970
21968,30,107,-980,763,500,272,87,47,-980
21984,20,117,-1000,754,481,303,145,66,-990
22000,20,107,-960,763,490,282,97,57,-980
22015,30,107,-980,763,490,303,87,38,-980
22031,50,107,-950,763,481,303,106,47,-990
22046,40,117,-950,754,481,313,106,57,-990
22062,40,107,-970,754,481,303,87,38,-961
22078,10,117,-990,763,500,282,87,47,-990
22093,20,107,-960,754,490,303,106,28,-990
22109,40,117,-930,763,490,303,116,28,-990
22125,30,107,-930,763,490,303,126,28,-951
22140,50,117,-1000,754,481,282,97,38,-990
22156,40,88,-960,754,472,303,67,38,-961
22171,40,88,-960,754,490,292,67,38,-980
22187,60,98,-910,763,500,272,106,28,-990
22203,20,117,-910,754,481,292,116,28,-980
22218,40,107,-950,763,472,282,126,28,-980
22234,30,98,-980,754,490,292,97,38,-990
22250,30,107,-980,763,490,303,77,38,-970
22265,40,127,-970,754,490,292,58,38,-990
22281,40,107,-950,754,490,292,106,38,-970
22296,30,127,-960,754,472,303,126,38,-990
22312,20,107,-940,772,462,303,116,28,-951
22328,10,78,-960,754,490,313,77,47,-970
22343,30,88,-960,763,481,292,67,38,-990
22359,0,117,-960,763,481,303,87,28,-970
22375,20,98,-930,754,481,313,87,28,-970
22390,30,88,-1000,754,481,313,106,28,-980
22406,10,98,-950,754,500,292,126,28,-980
22421,10,98,-950,763,472,323,116,38,-990
22437,30,107,-940,754,481,292,77,47,-951
22453,30,107,-940,754,481,292,67,47,-990
22468,30,98,-990,754,481,292,97,28,-980
22484,0,78,-970,754,500,303,97,28,-980
22500,0,78,-970,754,500,303,97,47,-970
22515,60,107,-980,763,490,303,116,28,-980
22531,20,98,-940,754,490,282,106,38,-970
22546,20,98,-950,754,500,272,87,47,-961
22562,20,98,-960,763,481,303,77,38,-1000
22578,20,98,-960,763,490,282,77,38,-1000
22593,30,98,-970,772,481,292,87,38,-980
22609,20,107,-940,754,472,303,87,28,-961
22625,30,107,-940,736,481,282,106,38,-990
22640,20,88,-970,763,490,313,116,38,-980
22656,0,107,-980,763,472,303,97,47,-961
22671,30,117,-990,754,490,303,87,38,-990
22687,40,98,-990,754,490,282,87,38,-990
22703,30,127,-960,763,481,303,77,38,-961
22718,30,107,-970,754,500,303,97,38,-961
22734,30,107,-970,763,490,292,106,38,-961
22750,30,107,-960,754,481,313,116,38,-961
22765,10,98,-950,745,500,292,106,38,-970
22781,-10,88,-980,754,490,303,87,38,-980
22796,20,88,-960,745,481,292,77,38,-990
22812,40,127,-920,772,472,313,116,28,-990
22828,-10,88,-990,754,490,313,116,28,-990
22843,-20,98,-960,754,500,313,97,38,-961
22859,-20,98,-960,754,472,323,106,47,-1000
22875,10,117,-940,745,500,292,106,38,-970
22890,20,98,-980,754,481,313,87,47,-990
22906,10,68,-950,754,490,282,87,38,-980
22921,20,98,-950,754,472,313,97,38,-970
22937,20,107,-960,763,490,303,106,47,-980
22953,50,137,-970,763,490,292,116,38,-990
22968,40,117,-950,763,490,292,106,28,-980
22984,10,98,-960,754,490,272,97,38,-970
23000,10,88,-970,781,462,313,97,38,-970
23015,-10,88,-980,745,490,292,87,47,-990
23031,20,107,-970,763,472,313,97,28,-980
23046,20,117,-970,736,481,303,87,38,-990
23062,0,107,-970,763,481,303,116,28,-970
23078,10,147,-960,754,481,292,116,38,-970
23093,30,107,-1029,754,490,292,87,38,-980
23109,40,117,-1019,763,481,303,87,28,-980
23125,-10,107,-980,763,481,303,97,38,-970
23140,-20,88,-851,763,490,292,87,38,-990
23156,60,156,-653,763,481,313,116,38,-951
23171,333,39,-346,754,490,313,97,47,-990
23187,636,9,-148,772,481,303,106,28,-980
23203,1555,-186,0,763,481,323,87,38,-961
23218,1878,9,386,763,500,303,97,38,-1000
23234,1181,313,158,763,490,303,97,47,-990
23250,1343,588,-346,754,481,282,97,28,-970
23265,434,147,811,754,481,323,97,28,-970
23281,20,382,1168,754,481,313,106,38,-980
23296,141,333,1168,763,490,303,106,28,-970
23312,10,303,1188,772,472,282,77,28,-980
23328,30,235,1069,754,490,303,87,47,-970
23343,80,235,762,736,490,282,97,28,-980
23359,20,264,712,763,490,292,106,57,-1009
23375,-20,245,821,763,481,313,87,47,-970
23390,-101,284,1108,763,481,313,106,38,-970
23406,-40,9,1475,763,490,292,87,38,-970
23421,-20,166,980,754,472,303,97,28,-990
23437,-70,225,910,754,490,313,97,38,-970
23453,-70,205,910,763,481,292,97,47,-980
23468,-20,225,871,763,481,292,106,38,-951
23484,-90,196,1009,754,490,303,116,38,-990
23500,-101,98,1247,763,490,313,97,38,-980
23515,-171,205,1118,763,490,282,87,28,-970
23531,-202,137,1029,763,481,313,87,47,-970
23546,-80,127,1029,745,490,303,116,28,-970
23562,-30,147,1019,754,490,303,97,38,-970
23578,-70,127,1049,763,472,313,106,47,-1000
23593,-121,137,1029,772,462,313,106,28,-980
23609,-151,176,1029,754,481,303,87,38,-980
23625,-161,176,1049,754,490,292,106,47,-990
23640,-80,137,990,754,481,313,87,28,-980
23656,-40,98,1029,754,481,313,87,28,-980
23671,-80,147,1029,754,490,323,87,28,-980
23687,-181,107,1069,754,490,323,106,38,-970
23703,-141,117,1049,772,490,292,106,38,-961
23718,-50,107,1079,772,472,323,97,38,-1000
23734,-20,127,980,772,481,303,87,38,-961
23750,-70,147,950,763,481,313,97,38,-990
23765,-70,137,881,754,490,292,87,47,-980
23781,-101,117,1059,754,490,292,106,38,-980
23796,-60,127,1099,763,481,303,97,47,-951
23812,-111,68,1118,763,481,303,97,47,-970
23828,-40,127,1039,763,481,282,87,47,-990
23843,-40,117,990,745,490,323,97,47,-970
23859,-40,127,1000,754,490,292,97,38,-990
23875,-70,127,980,763,481,313,106,38,-961
23890,-50,117,1009,754,490,313,106,28,-990
23906,-50,98,1138,772,472,292,97,38,-961
23921,-70,98,990,763,481,313,97,28,-980
23937,-50,117,950,754,500,282,87,28,-990
23953,-70,98,1029,763,481,313,97,28,-970
23968,-60,117,1039,763,490,292,97,38,-980
23984,-10,88,970,763,481,292,97,47,-980
24000,-10,88,1049,754,500,303,97,28,-970
24015,-20,117,1049,763,490,303,116,19,-980
24031,-10,107,1009,754,481,282,106,47,-980
24046,-30,107,1009,754,500,292,97,28,-970
24062,-60,107,1029,772,481,323,97,38,-970
24078,-40,117,990,763,490,292,106,47,-980
24093,-50,127,1039,763,481,303,106,47,-990
24109,-20,107,990,772,472,303,77,38,-970
24125,0,98,1059,772,490,292,97,47,-980
24140,-40,127,1029,763,481,303,106,47,-990
24156,-40,117,1019,754,490,292,87,57,-961
24171,-50,107,1019,754,472,333,106,28,-980
24187,0,107,1029,754,472,333,106,38,-961
24203,30,88,1079,754,481,313,87,47,-980
24218,10,88,1029,763,481,292,106,28,-990
24234,-10,98,1009,772,472,323,106,28,-970
24250,-30,98,1019,772,472,323,87,38,-1000
24265,-30,107,1009,763,490,282,97,38,-970
24281,-20,117,1049,772,472,282,97,38,-970
24296,-20,98,1059,754,490,313,97,38,-980
24312,-20,98,1059,754,490,313,106,38,-980
24328,-10,107,1009,763,500,333,87,38,-970
24343,-10,107,1009,763,481,282,87,38,-961
24359,-20,107,980,763,481,282,97,38,-970
24375,-10,117,990,754,500,292,106,38,-990
24390,-30,107,1059,754,490,303,97,28,-970
24406,0,107,1039,754,490,292,87,38,-970
24421,0,98,1009,763,481,303,97,47,-970
24437,-10,98,1029,745,490,313,97,28,-990
24453,0,88,1099,772,481,323,97,38,-961
24468,10,49,1000,772,472,303,106,47,-970
24484,-10,78,1000,772,462,313,97,38,-990
24500,0,107,970,763,472,282,87,38,-961
24515,10,127,980,763,490,313,87,38,-990
24531,-10,98,1000,754,481,282,106,38,-980
24546,-30,117,1049,745,490,313,106,38,-980
24562,-10,117,1019,745,490,313,87,47,-961
24578,-20,117,1029,745,490,333,97,38,-990
24593,-10,98,1009,772,490,272,106,38,-970
24609,20,88,1049,763,481,323,87,38,-980
24625,-10,107,1089,763,481,292,97,47,-980
24640,10,107,1009,772,481,323,97,28,-970
24656,-20,107,1039,754,481,303,97,47,-970
24671,-30,107,1049,772,472,303,106,19,-970
24687,40,98,960,763,481,303,97,47,-990
24703,0,78,1039,763,472,292,87,28,-970
24718,10,107,1079,745,500,303,97,38,-990
24734,-10,107,1029,763,500,262,87,38,-970
24750,-30,117,990,763,481,292,97,47,-980
24765,-30,107,1009,763,490,282,106,28,-970
24781,10,98,1000,763,481,303,97,38,-961
24796,20,98,1000,781,472,292,87,47,-980
24812,-10,107,1000,754,472,313,97,38,-980
24828,-30,117,1039,763,490,313,87,38,-980
24843,-10,78,1099,754,490,282,97,47,-990
24859,40,58,1059,754,481,313,97,28,-970
24875,60,68,1039,754,481,313,106,38,-980
24890,30,98,1029,763,490,303,97,38,-980
24906,-40,127,1039,754,500,313,67,47,-961
24921,10,127,990,763,500,282,97,47,-970
24937,10,68,1000,754,481,333,97,38,-970
24953,40,98,1029,754,481,333,97,47,-970
24968,30,78,1000,754,481,313,106,47,-970
24984,10,117,980,754,490,282,97,57,-980
25000,-10,107,1019,754,490,292,87,38,-990
25015,10,98,1089,763,481,313,87,47,-961
25031,40,117,1039,754,481,313,106,19,-990
25046,40,88,1009,763,462,313,97,38,-980
25062,50,78,1009,754,481,292,106,38,-961
25078,10,98,1029,745,490,313,106,38,-961
25093,30,107,1039,754,481,313,97,38,-970
25109,20,98,1019,736,490,323,87,38,-961
25125,20,127,1019,763,490,313,106,47,-970
25140,0,68,1029,754,481,303,87,47,-961
25156,40,78,1000,754,481,323,106,38,-980
25171,30,88,1029,763,490,292,106,38,-990
25187,20,98,1019,754,490,323,106,38,-990
25203,20,127,980,763,500,292,106,38,-970
25218,40,78,1019,754,481,303,87,47,-970
25234,40,68,1029,754,490,323,97,38,-990
25250,10,98,1000,763,490,282,87,28,-990
25265,10,117,1029,754,472,292,97,47,-980
25281,30,127,1029,772,490,313,106,47,-990
25296,50,107,1009,754,500,303,97,28,-990
25312,0,98,1039,763,481,292,106,38,-990
25328,20,127,1049,745,481,313,97,38,-980
25343,70,88,1059,763,481,282,97,28,-961
25359,70,98,1009,754,481,292,87,47,-970
25375,50,88,980,754,500,282,97,38,-970
25390,40,88,1049,754,490,292,97,28,-961
25406,0,107,1079,754,490,292,77,38,-961
25421,0,88,1039,754,481,303,97,47,-980
25437,30,107,990,772,490,282,106,38,-970
25453,50,68,990,754,472,282,87,47,-961
25468,40,88,1019,745,481,303,106,38,-1000
25484,20,88,1049,763,490,282,106,38,-970
25500,0,78,1069,763,481,282,97,38,-990
25515,10,107,1029,772,481,303,97,19,-980
25531,50,98,1029,763,481,292,97,28,-980
25546,60,88,1000,763,490,313,87,47,-970
25562,20,98,990,754,490,292,97,38,-970
25578,20,88,990,754,472,313,97,47,-980
25593,30,68,1029,754,500,303,87,38,-990
25609,30,68,1049,772,472,313,97,28,-961
25625,50,58,1049,763,481,313,97,47,-1000
25640,60,78,1000,754,490,282,106,28,-970
25656,30,88,1039,763,490,313,97,47,-980
25671,20,88,1069,754,481,303,97,47,-980
25687,20,98,1029,763,490,262,106,38,-970
25703,10,98,1009,763,472,282,97,47,-961
25718,20,98,1019,745,490,272,87,38,-970
25734,50,78,1049,745,490,282,106,28,-980
25750,20,78,1049,745,490,282,87,38,-970
25765,30,107,990,763,490,303,87,38,-970
25781,20,68,1009,763,500,292,97,28,-1000
25796,30,68,1019,754,481,282,87,38,-951
25812,10,98,1069,754,500,272,97,28,-980
25828,60,68,990,754,481,292,97,47,-970
25843,0,107,1039,763,490,282,87,28,-970
25859,10,98,1029,763,481,303,106,38,-990
25875,10,98,1039,763,472,292,106,47,-970
25890,20,78,1029,763,500,313,87,38,-970
25906,10,88,1029,763,490,282,87,47,-970
25921,30,68,1009,772,490,313,106,38,-990
25937,20,98,980,754,490,292,106,28,-980
25953,20,78,980,745,500,282,87,28,-980
25968,10,88,1039,763,490,313,97,38,-980
25984,10,78,1089,772,500,292,97,47,-970
26000,10,78,1049,763,481,303,87,28,-970
26015,20,78,1069,763,490,303,97,28,-980
26031,80,127,1009,772,490,262,97,28,-980
26046,50,98,1069,763,490,303,106,47,-980
26062,70,88,1108,754,500,292,87,47,-961
26078,70,88,1108,763,490,282,106,38,-990
26093,131,323,960,745,490,292,106,38,-990
26109,202,284,1000,772,490,313,97,38,-980
26125,474,0,940,763,490,313,97,28,-970
26140,474,0,940,763,490,303,97,38,-1000
26156,505,58,1039,745,490,292,97,38,-970
26171,696,225,663,745,490,292,116,19,-980
26187,949,176,643,763,490,282,97,38,-970
26203,656,-156,564,763,490,292,87,28,-970
26218,1181,-78,306,754,490,282,87,28,-961
26234,606,205,287,754,490,292,87,38,-961
26250,878,392,188,772,481,272,106,47,-990
26265,1262,323,178,763,481,292,97,38,-961
26281,1040,362,-108,772,481,282,87,38,-980
26296,828,205,-336,763,490,323,116,28,-980
26312,848,137,-544,763,490,282,77,38,-941
26328,1131,225,-435,772,472,272,97,47,-980
26343,484,58,-633,772,490,292,106,28,-980
26359,323,176,-851,754,490,282,97,38,-970
26375,131,303,-792,763,481,292,97,38,-980
26390,80,215,-653,763,472,323,106,47,-990
26406,191,166,-960,754,500,303,87,38,-980
26421,20,9,-1009,763,472,292,97,38,-990
26437,-101,-9,-970,763,490,303,106,28,-990
26453,-30,78,-940,745,481,313,97,47,-990
26468,60,78,-910,754,490,303,106,38,-961
26484,-30,127,-891,763,500,282,97,47,-970
26500,-121,78,-900,754,500,292,106,38,-990
26515,-80,-39,-1079,763,500,272,87,38,-980
26531,-40,88,-980,763,490,282,106,47,-951
26546,-50,98,-940,772,472,303,106,28,-970
26562,-60,127,-970,763,490,303,97,28,-951
26578,50,88,-990,754,490,282,97,38,-990
26593,-90,58,-1009,772,481,303,106,38,-1000
26609,-111,0,-1019,745,490,313,97,47,-961
26625,-10,49,-1049,763,509,282,97,38,-970
26640,-60,78,-960,754,490,303,106,38,-990
26656,10,127,-960,754,490,292,106,38,-951
26671,-90,88,-970,763,490,303,97,38,-980
26687,-161,58,-1019,754,500,282,106,28,-970
26703,-50,29,-950,763,490,282,87,47,-970
26718,-80,78,-940,763,500,262,97,47,-980
26734,-70,88,-940,754,490,282,97,38,-951
26750,-80,58,-1000,754,500,292,97,47,-980
26765,-60,49,-980,763,490,303,106,38,-990
26781,-50,107,-960,781,472,323,106,38,-970
26796,-50,68,-940,763,490,292,87,47,-980
26812,-50,68,-920,763,490,313,77,38,-970
26828,-70,49,-990,763,500,282,97,38,-990
26843,-10,68,-990,763,500,282,97,38,-970
26859,-50,58,-930,736,490,303,77,38,-961
26875,-40,78,-940,754,500,313,106,28,-961
26890,-90,39,-940,763,481,303,97,28,-980
26906,-50,68,-940,772,500,292,97,38,-961
26921,-30,117,-930,754,490,292,77,38,-961
26937,-40,78,-930,763,500,303,87,19,-980
26953,-70,78,-900,763,490,292,97,47,-980
26968,-70,58,-910,754,481,292,87,38,-980
26984,-70,58,-970,754,481,292,106,28,-970
27000,-111,98,-900,745,490,272,106,28,-970
27015,-90,68,-910,763,500,272,106,28,-990
27031,-101,58,-900,772,490,292,97,38,-990
27046,-60,58,-970,763,481,292,87,57,-970
27062,-111,78,-980,763,500,282,106,47,-1009
27078,-90,88,-960,745,500,292,97,38,-961
27093,-30,117,-920,754,490,272,97,38,-961
27109,0,98,-1019,754,490,282,87,28,-980
27125,-60,49,-980,754,490,282,97,47,-1000
27140,-60,107,-1009,763,490,303,97,38,-961
27156,-10,107,-990,754,490,313,97,47,-990
27171,-30,58,-1019,763,500,303,106,28,-970
27187,-30,19,-1000,763,490,292,97,38,-970
27203,-60,88,-950,763,481,282,106,38,-980
27218,10,98,-950,772,481,282,67,57,-951
27234,-50,127,-940,763,490,292,97,47,-980
27250,0,117,-960,763,481,303,106,28,-961
27265,80,78,-1000,754,490,313,87,47,-951
27281,10,49,-930,772,490,292,97,47,-980
27296,40,137,-980,772,490,292,106,47,-980
27312,0,107,-910,772,490,303,97,47,-990
27328,-50,58,-980,745,500,272,97,47,-990
27343,-60,-9,-990,763,490,292,97,38,-980
27359,-60,58,-1019,763,490,292,106,38,-980
27375,-20,49,-1069,754,500,272,97,38,-980
27390,0,29,-1039,745,490,303,97,38,-980
27406,101,-49,-1039,763,500,282,77,38,-980
27421,111,-78,-1099,754,481,303,87,38,-980
27437,90,-39,-1089,754,481,292,106,47,-951
27453,111,-29,-1168,763,481,292,87,38,-980
27468,121,-78,-1198,754,490,303,97,28,-970
27484,90,-58,-1138,763,500,292,116,19,-951
27500,101,-58,-1099,772,481,333,97,47,-1019
27515,111,-78,-1089,772,500,292,97,28,-980
27531,60,-88,-1079,754,472,292,97,28,-970
27546,121,-107,-1009,763,472,303,97,47,-1000
27562,101,-58,-990,754,490,282,106,28,-961
27578,131,-49,-980,763,490,292,97,38,-970
27593,131,-49,-1009,763,490,292,97,38,-990
27609,111,-58,-960,763,490,313,97,28,-970
27625,131,-68,-990,763,490,303,97,38,-980
27640,101,-49,-1019,745,481,282,106,38,-990
27656,101,-49,-980,772,490,292,97,57,-980
27671,141,-19,-1039,763,490,313,97,28,-970
27687,141,-19,-1039,763,490,292,97,38,-980
27703,40,-49,-1029,772,490,282,106,47,-970
27718,60,-58,-980,754,490,292,106,47,-970
27734,0,-58,-1049,736,490,313,106,28,-970
27750,0,-58,-1049,754,490,313,106,38,-980
27765,-30,-68,-1059,754,481,292,97,28,-990
27781,-30,-68,-1059,763,490,303,97,38,-970
27796,-20,-29,-1019,754,500,292,106,28,-961
27812,10,-29,-990,772,490,272,97,47,-980
27828,-10,-9,-1009,763,490,303,106,19,-990
27843,30,39,-1009,763,490,292,97,47,-980
27859,0,39,-990,754,490,313,106,38,-961
27875,-20,0,-1000,754,500,282,106,38,-990
27890,30,0,-1079,754,500,292,87,47,-990
27906,-30,29,-990,763,490,272,97,47,-961
27921,-20,88,-940,772,481,303,97,47,-961
27937,101,58,-970,763,481,303,97,38,-970
27953,30,-9,-1168,763,481,282,97,38,-961
27968,111,-19,-1128,772,490,313,87,38,-1000
27984,0,39,-1069,763,490,292,97,57,-961
28000,30,19,-1000,763,500,292,97,38,-980
28015,20,-29,-1039,772,500,292,106,38,-990
28031,80,-49,-980,763,500,262,106,38,-961
28046,151,-58,-1138,763,490,292,97,38,-970
28062,171,-147,-930,781,490,272,77,38,-980
28078,80,-186,-1000,772,472,303,97,38,-961
28093,191,-186,-881,772,481,292,97,47,-990
28109,212,-58,-712,745,481,292,97,38,-970
