Patient 2,,,,,,,,,
Time ,Ankle,,,Thigh,,,Trunk,,
15937,50,9,1029,-18,-37,-989,495,-361,-747
15953,-50,19,1029,-27,-37,-969,504,-361,-757
15968,-90,88,950,-27,-37,-1010,504,-371,-747
15984,-10,88,1019,-27,-37,-1010,504,-371,-737
16000,60,78,900,-18,-37,-979,504,-380,-747
16015,252,78,1009,-9,-55,-979,504,-371,-747
16031,121,156,1089,-9,-37,-969,504,-371,-747
16046,-50,156,1039,-9,-37,-989,514,-371,-766
16062,-30,117,960,-9,-37,-989,495,-361,-766
16078,-50,147,1009,-18,-37,-969,514,-380,-747
16093,30,127,1009,-9,-37,-979,504,-380,-747
16109,80,166,1079,-9,-37,-989,514,-371,-757
16125,70,186,1009,0,-37,-979,514,-380,-747
16140,50,117,1039,-9,-27,-979,495,-361,-766
16156,-40,137,1049,-9,-37,-979,485,-371,-757
16171,-50,117,980,-9,-37,-959,504,-371,-757
16187,-50,137,1019,-9,-46,-1000,495,-380,-757
16203,-20,127,1019,-18,-37,-979,504,-371,-776
16218,50,176,1039,-18,-37,-959,504,-371,-747
16234,0,166,1069,-9,-37,-969,514,-390,-747
16250,-40,156,1039,-9,-27,-979,504,-371,-757
16265,-80,147,1009,-9,-55,-989,514,-371,-747
16281,-80,117,1029,0,-37,-989,504,-371,-737
16296,-30,117,1009,-9,-37,-989,524,-380,-766
16312,-60,147,1019,-9,-37,-989,504,-371,-757
16328,-60,127,1049,-9,-37,-979,514,-371,-766
16343,-80,117,940,-27,-27,-1000,504,-371,-747
16359,-30,117,1000,-18,-18,-1010,504,-371,-766
16375,0,137,1039,-18,-37,-979,504,-390,-747
16390,-80,156,990,-18,-46,-959,514,-371,-776
16406,-70,127,1009,-9,-46,-979,495,-371,-766
16421,-101,137,1009,-9,-46,-979,504,-380,-737
16437,-101,137,950,-18,-27,-989,495,-352,-747
16453,-50,147,1059,-9,-27,-979,504,-371,-766
16468,-20,166,1009,-9,-37,-989,514,-380,-747
16484,-60,156,1000,-18,-37,-979,514,-390,-757
16500,-60,147,1009,-18,-37,-979,514,-371,-757
16515,-90,127,990,-18,-37,-989,514,-371,-757
16531,-141,107,970,-18,-37,-989,504,-371,-757
16546,-151,156,990,-18,-37,-969,504,-371,-766
16562,-80,147,1039,-18,-37,-969,504,-371,-766
16578,-50,137,970,-18,-37,-1000,504,-380,-757
16593,-20,166,1049,-18,-37,-979,504,-371,-747
16609,-80,166,1049,-9,-37,-989,514,-361,-737
16625,-151,137,960,-18,-37,-989,504,-380,-747
16640,-151,137,960,-18,-37,-989,504,-361,-757
16656,-151,127,1019,-18,-37,-1000,504,-380,-757
16671,-131,117,960,-18,-55,-969,495,-371,-737
16687,-80,156,1039,-18,-46,-979,504,-361,-776
16703,-50,147,1019,-9,-27,-979,495,-361,-757
16718,-80,137,940,-9,-27,-979,504,-380,-747
16734,-121,137,1029,-9,-37,-989,504,-371,-728
16750,-111,156,1059,-18,-37,-969,504,-380,-737
16765,-90,156,1039,-9,-37,-989,504,-361,-757
16781,-131,156,990,-9,-46,-989,495,-371,-747
16796,-90,137,1019,-18,-27,-969,504,-361,-766
16812,-111,147,970,-18,-27,-969,495,-371,-747
16828,-70,137,1059,-18,-46,-969,504,-371,-737
16843,-111,156,980,-9,-37,-989,504,-380,-757
16859,-131,137,1000,-9,-37,-989,504,-361,-766
16875,-131,137,1000,-9,-46,-979,504,-371,-757
16890,-101,176,1019,-18,-37,-969,495,-371,-757
16906,-101,176,1019,-18,-46,-979,485,-371,-747
16921,-101,166,990,-18,-46,-979,495,-380,-757
16937,-80,166,1049,-18,-37,-969,495,-371,-747
16953,-121,166,1039,-9,-37,-969,504,-361,-766
16968,-121,156,1059,-9,-37,-969,495,-380,-766
16984,-101,127,1019,-18,-37,-979,495,-342,-766
17000,-101,127,970,-9,-27,-989,504,-371,-757
17015,-141,107,980,-9,-37,-989,504,-361,-766
17031,-121,147,1039,-18,-27,-1000,504,-371,-737
17046,-141,137,1019,-36,-37,-979,514,-380,-737
17062,-111,147,990,-9,-37,-979,504,-361,-747
17078,-111,156,1019,-18,-27,-989,504,-371,-757
17093,-111,166,1049,-27,-37,-989,504,-380,-757
17109,-101,156,1039,-18,-37,-979,504,-371,-757
17125,-90,147,1009,-18,-46,-989,504,-380,-766
17140,-101,137,1009,-9,-37,-979,514,-390,-757
17156,-111,156,1009,-9,-27,-959,504,-361,-757
17171,-151,147,1000,9,-46,-989,504,-371,-747
17187,-151,147,1000,-9,-46,-989,504,-371,-766
17203,-161,147,970,-9,-46,-989,485,-371,-747
17218,-131,137,1019,-9,-46,-989,504,-371,-737
17234,-131,127,980,-9,-37,-969,504,-371,-757
17250,-111,147,990,-18,-37,-989,504,-371,-757
17265,-111,147,990,-9,-37,-989,504,-371,-766
17281,-111,127,1009,-9,-46,-979,514,-380,-747
17296,-111,127,1019,-18,-37,-979,514,-380,-757
17312,-80,147,1029,-9,-37,-979,504,-371,-757
17328,-111,147,980,-18,-27,-969,495,-371,-747
17343,-111,147,980,-9,-27,-1000,504,-380,-747
17359,-151,127,970,-18,-37,-1000,504,-361,-786
17375,-121,137,1039,-18,-37,-1000,514,-380,-757
17390,-141,137,1009,-9,-37,-969,495,-371,-728
17406,-101,107,1019,-9,-46,-979,504,-371,-766
17421,-101,137,1029,-9,-46,-1000,504,-371,-766
17437,-111,147,1029,-9,-46,-1000,514,-380,-757
17453,-111,147,1029,-9,-46,-969,495,-361,-757
17468,-141,156,1039,0,-46,-979,514,-352,-776
17484,-121,147,1000,-9,-46,-989,504,-380,-757
17500,-151,137,960,-18,-46,-989,504,-371,-766
17515,-131,127,1029,-27,-37,-989,514,-361,-766
17531,-121,127,1019,-9,-37,-979,504,-361,-747
17546,-151,137,1000,-9,-37,-1000,504,-371,-747
17562,-101,156,1049,-27,-46,-989,504,-361,-766
17578,-111,147,1019,-9,-27,-989,495,-371,-757
17593,-151,137,970,-18,-18,-969,495,-352,-757
17609,-101,127,1029,-9,-46,-989,504,-371,-737
17625,-111,147,1019,-9,-37,-969,514,-371,-766
17640,-111,137,990,-18,-46,-979,495,-371,-737
17656,-131,137,1039,-9,-37,-969,504,-371,-766
17671,-121,137,1009,-27,-27,-969,495,-361,-776
17687,-121,147,990,-18,-37,-969,504,-380,-757
17703,-121,147,990,-18,-37,-969,495,-361,-766
17718,-121,137,1059,-18,-27,-979,504,-371,-757
17734,-141,117,1029,0,-46,-1000,495,-371,-747
17750,-141,117,1029,-18,-46,-969,504,-371,-757
17765,-141,127,960,-18,-55,-979,504,-371,-776
17781,-131,147,960,-9,-37,-969,495,-380,-757
17796,-131,137,990,-18,-46,-959,504,-371,-747
17812,-131,127,1000,-9,-37,-989,504,-380,-776
17828,-131,137,1000,0,-46,-979,514,-361,-747
17843,-111,156,1059,-18,-37,-989,504,-361,-766
17859,-111,156,1009,-18,-37,-979,504,-371,-737
17875,-121,147,1019,0,-46,-979,504,-380,-747
17890,-141,137,1009,-9,-37,-1000,495,-371,-776
17906,-141,127,1029,-9,-46,-979,504,-361,-737
17921,-141,137,1019,-27,-27,-989,504,-361,-737
17937,-111,147,1009,-18,-37,-969,504,-371,-747
17953,-121,147,990,-18,-27,-1010,504,-380,-757
17968,-151,147,1009,-18,-37,-979,524,-361,-757
17984,-131,127,1009,-9,-37,-989,504,-371,-757
18000,-161,147,1009,-9,-37,-969,504,-380,-737
18015,-141,147,1009,-9,-37,-979,504,-371,-766
18031,-131,156,1019,-9,-37,-959,514,-380,-747
18046,-141,147,1059,-9,-37,-979,495,-371,-757
18062,-141,127,1000,-9,-27,-979,504,-371,-766
18078,-131,147,1029,-18,-37,-989,495,-361,-757
18093,-131,137,1000,-9,-27,-989,495,-380,-766
18109,-121,137,990,-18,-46,-989,514,-371,-757
18125,-141,127,990,-9,-27,-1000,514,-380,-737
18140,-121,156,1029,-18,-37,-989,504,-371,-747
18156,-151,147,990,-18,-37,-989,504,-371,-757
18171,-111,137,980,-18,-46,-979,504,-371,-757
18187,-171,127,1000,-18,-37,-979,504,-371,-757
18203,-161,147,980,-9,-27,-989,514,-371,-737
18218,-161,137,990,0,-37,-979,504,-371,-747
18234,-141,147,1039,-18,-37,-979,495,-371,-747
18250,-131,147,980,-27,-46,-989,504,-371,-747
18265,-151,147,980,-18,-46,-979,495,-361,-766
18281,-141,147,970,-9,-18,-989,485,-371,-757
18296,-131,156,990,-18,-46,-989,514,-371,-766
18312,-141,156,990,0,-46,-989,514,-371,-766
18328,-161,156,1019,-18,-46,-989,504,-371,-766
18343,-171,166,1029,-18,-46,-979,504,-380,-757
18359,-121,166,1009,-18,-37,-989,504,-371,-747
18375,-161,166,960,-9,-27,-989,504,-361,-747
18390,-121,156,1019,-9,-37,-979,514,-371,-766
18406,-121,156,1029,-9,-37,-979,504,-371,-747
18421,-101,147,970,-27,-46,-969,504,-371,-747
18437,-90,137,1019,-9,-37,-989,504,-371,-728
18453,-121,78,920,-9,-37,-989,504,-371,-747
18468,90,98,900,0,-46,-959,504,-361,-757
18484,434,147,1336,-18,-27,-989,504,-371,-757
18500,494,382,1574,-18,-37,-979,495,-371,-728
18515,-151,284,831,-27,-27,-989,485,-371,-757
18531,242,39,1069,-27,-27,-989,504,-371,-757
18546,393,-49,1069,-9,-27,-989,495,-371,-757
18562,676,156,722,-18,-37,-1000,504,-371,-728
18578,757,29,603,-18,-37,-1000,495,-371,-737
18593,-2878,1382,148,-9,-37,-979,514,-380,-757
18609,3101,578,-188,-18,-46,-969,485,-371,-747
18625,1010,205,306,-18,-37,-989,504,-371,-757
18640,595,127,504,-9,-46,-979,504,-371,-747
18656,797,127,-168,-18,-27,-989,495,-371,-737
18671,1010,68,-39,-18,-27,-989,495,-361,-757
18687,1010,68,-39,-9,-37,-979,504,-371,-766
18703,1020,58,-514,-9,-27,-989,504,-380,-747
18718,1020,284,-841,0,-37,-989,504,-371,-766
18734,1323,254,-455,0,-37,-989,504,-380,-737
18750,1101,49,-336,-18,-37,-989,495,-371,-728
18765,404,98,-89,0,-37,-1000,504,-361,-747
18781,404,-49,-267,-9,-46,-969,504,-371,-757
18796,585,-9,-871,-9,-37,-979,504,-361,-757
18812,505,98,-1089,0,-37,-959,504,-380,-757
18828,131,117,-960,-18,-27,-969,504,-380,-728
18843,40,68,-851,-9,-37,-959,495,-361,-747
18859,-10,68,-871,-9,-37,-979,504,-371,-747
18875,111,58,-950,-9,-37,-979,504,-371,-737
18890,141,9,-960,-9,-37,-959,495,-361,-766
18906,101,-19,-950,-27,-27,-989,514,-371,-757
18921,111,9,-1000,-9,-37,-989,504,-380,-766
18937,-40,29,-930,-9,-46,-969,504,-380,-747
18953,-90,68,-920,-18,-46,-989,495,-380,-747
18968,10,49,-1009,-36,-37,-979,485,-371,-766
18984,60,9,-1000,-9,-37,-979,514,-380,-737
19000,111,-19,-960,-18,-46,-989,514,-380,-747
19015,90,-29,-930,-9,-37,-979,514,-371,-737
19031,10,9,-940,-18,-37,-979,504,-361,-747
19046,-60,29,-950,-9,-55,-979,514,-400,-737
19062,20,9,-970,-9,-37,-979,504,-371,-757
19078,40,9,-1009,-9,-46,-989,504,-380,-728
19093,40,0,-990,-9,-37,-979,495,-371,-737
19109,30,-29,-861,0,-37,-989,495,-371,-757
19125,20,-29,-861,-9,-37,-989,504,-361,-766
19140,-50,9,-930,0,-46,-979,485,-371,-757
19156,-10,9,-1019,-18,-37,-969,514,-371,-766
19171,30,9,-1019,-18,-37,-979,485,-380,-747
19187,0,9,-900,-9,-46,-979,495,-371,-757
19203,50,-19,-920,-9,-27,-989,504,-371,-747
19218,80,-39,-930,-9,-37,-989,504,-371,-747
19234,50,-9,-980,-9,-46,-969,504,-371,-757
19250,50,9,-1029,-18,-46,-989,504,-380,-737
19265,20,0,-881,-9,-37,-989,504,-361,-757
19281,70,-29,-930,-9,-37,-979,504,-380,-766
19296,101,-29,-990,-18,-37,-979,504,-361,-757
19312,101,-29,-980,-9,-37,-979,504,-361,-757
19328,70,0,-970,-9,-55,-979,504,-361,-757
19343,60,9,-950,-9,-27,-1000,514,-371,-747
19359,70,-9,-950,-9,-46,-989,495,-371,-747
19375,70,9,-1000,0,-27,-979,504,-371,-766
19390,111,0,-1000,-18,-46,-989,514,-380,-766
19406,80,-9,-950,-9,-37,-989,495,-371,-747
19421,50,-9,-940,-18,-27,-979,504,-371,-757
19437,80,-9,-970,-18,-37,-979,514,-361,-728
19453,101,-9,-960,-18,-46,-969,504,-371,-757
19468,131,-19,-980,-9,-37,-989,504,-361,-766
19484,90,0,-960,9,-37,-1010,504,-380,-747
19500,80,9,-990,-18,-37,-979,495,-352,-757
19515,80,9,-950,-18,-37,-1000,514,-380,-757
19531,60,0,-920,-9,-46,-989,514,-380,-737
19546,80,-9,-970,-9,-46,-989,504,-390,-747
19562,111,-19,-980,-9,-37,-989,504,-371,-776
19578,111,-19,-960,-9,-37,-989,504,-371,-747
19593,121,-19,-980,-9,-46,-969,495,-361,-776
19609,80,-9,-940,-18,-37,-969,514,-371,-737
19625,111,-9,-960,-9,-46,-989,504,-371,-747
19640,171,-39,-970,-9,-46,-1000,495,-371,-757
19656,151,-39,-950,-27,-27,-989,514,-371,-757
19671,111,-9,-990,-27,-27,-979,495,-371,-737
19687,111,-9,-970,-9,-37,-979,495,-371,-766
19703,111,-39,-950,-18,-46,-969,504,-371,-766
19718,111,-39,-910,0,-37,-969,495,-371,-747
19734,141,-39,-960,-18,-46,-989,504,-361,-757
19750,141,-19,-990,-9,-46,-969,495,-371,-747
19765,121,-39,-940,0,-37,-979,514,-371,-747
19781,101,-19,-970,-18,-37,-989,504,-371,-757
19796,90,-19,-970,-18,-27,-979,504,-371,-747
19812,90,-9,-950,0,-46,-969,485,-371,-737
19828,141,-19,-980,-9,-37,-1000,514,-380,-757
19843,141,-19,-980,-9,-46,-989,504,-361,-757
19859,131,-9,-960,-18,-27,-989,504,-371,-757
19875,111,-29,-960,-18,-37,-969,504,-380,-757
19890,101,-9,-980,-9,-27,-989,524,-390,-747
19906,101,-39,-930,-18,-37,-969,514,-352,-766
19921,131,-29,-940,-9,-37,-1010,504,-361,-747
19937,111,-9,-940,-9,-46,-979,504,-371,-766
19953,131,-9,-980,-18,-37,-979,514,-371,-747
19968,141,-19,-970,0,-27,-969,504,-361,-757
19984,121,-9,-920,-9,-37,-1000,495,-380,-737
20000,101,-9,-990,-18,-46,-989,514,-371,-776
20015,90,0,-980,-9,-37,-989,504,-371,-766
20031,141,-29,-940,-18,-37,-979,504,-371,-747
20046,131,-49,-930,-18,-46,-969,504,-371,-747
20062,80,-9,-980,0,-46,-989,475,-371,-747
20078,131,-49,-940,-9,-27,-959,495,-371,-747
20093,151,-29,-940,-9,-46,-1000,504,-371,-766
20109,111,-19,-930,-18,-37,-959,504,-361,-747
20125,90,-9,-970,-9,-37,-989,504,-361,-766
20140,90,-19,-960,-9,-55,-989,504,-371,-737
20156,101,-29,-950,-9,-37,-969,495,-371,-766
20171,101,0,-1000,-9,-46,-1000,514,-380,-728
20187,111,-9,-950,-9,-46,-979,504,-361,-766
20203,111,-29,-960,-18,-46,-969,504,-380,-757
20218,80,9,-950,-9,-37,-1000,514,-371,-747
20234,111,0,-990,-9,-46,-969,495,-371,-747
20250,80,-19,-960,-18,-46,-979,504,-371,-766
20265,90,-19,-960,0,-37,-1000,504,-371,-737
20281,90,-19,-960,-18,-37,-989,524,-390,-737
20296,80,-39,-950,-18,-46,-979,485,-361,-766
20312,90,-39,-960,-18,-37,-979,504,-361,-737
20328,50,0,-970,0,-46,-969,495,-361,-766
20343,70,-9,-940,-27,-37,-979,514,-371,-747
20359,60,0,-960,-18,-27,-979,504,-371,-747
20375,60,0,-960,-9,-37,-969,495,-371,-757
20390,90,19,-1000,-9,-37,-979,504,-380,-747
20406,90,9,-990,-9,-46,-989,504,-361,-757
20421,90,9,-990,-9,-46,-979,514,-380,-766
20437,90,-9,-980,-18,-27,-989,485,-361,-757
20453,101,0,-960,-18,-27,-989,485,-361,-757
20468,60,-9,-960,-9,-27,-979,504,-371,-757
20484,70,0,-940,-9,-37,-979,485,-371,-747
20500,70,0,-940,-18,-27,-979,504,-361,-757
20515,101,-9,-920,-9,-37,-989,504,-390,-728
20531,111,0,-980,-9,-55,-979,504,-390,-728
20546,90,-9,-980,-18,-37,-979,504,-371,-747
20562,80,-9,-980,-36,-27,-969,504,-371,-757
20578,90,-9,-960,-18,-46,-969,504,-371,-747
20593,90,-9,-960,-18,-37,-979,504,-371,-747
20609,90,-9,-970,-18,-27,-979,514,-371,-747
20625,101,-19,-930,-27,-37,-969,495,-371,-776
20640,101,-19,-950,-9,-55,-979,504,-371,-747
20656,70,-19,-990,-9,-55,-979,504,-380,-747
20671,50,0,-990,-9,-46,-989,504,-371,-737
20687,40,9,-950,0,-55,-989,495,-371,-766
20703,40,9,-950,-18,-37,-979,504,-361,-747
20718,60,19,-960,-9,-37,-979,485,-371,-757
20734,80,9,-1019,-9,-18,-1000,495,-361,-776
20750,70,9,-980,-9,-27,-1000,504,-371,-776
20765,101,9,-1000,-9,-37,-969,495,-361,-757
20781,80,19,-970,-9,-46,-969,504,-361,-737
20796,70,-9,-970,-18,-37,-989,504,-361,-766
20812,70,-9,-960,-18,-46,-959,504,-361,-737
20828,70,-9,-960,-18,-46,-969,495,-371,-757
20843,40,19,-980,-18,-37,-989,504,-371,-747
20859,90,9,-950,-18,-46,-969,514,-371,-766
20875,121,-19,-940,-18,-37,-989,504,-371,-737
20890,90,-9,-980,-9,-46,-969,495,-380,-757
20906,80,-9,-960,-18,-37,-969,514,-371,-757
20921,50,-9,-950,-18,-37,-1000,504,-371,-747
20937,30,9,-980,-18,-37,-979,504,-361,-737
20953,80,-19,-930,-18,-37,-979,495,-371,-737
20968,90,-19,-950,-9,-46,-989,504,-371,-766
20984,60,-9,-950,-9,-46,-969,504,-371,-747
21000,70,0,-970,-18,-27,-969,504,-371,-757
21015,70,0,-970,-9,-46,-969,514,-371,-718
21031,40,9,-990,-27,-46,-989,495,-371,-747
21046,70,-9,-990,-9,-37,-989,504,-371,-747
21062,90,-9,-940,-9,-37,-989,504,-380,-766
21078,80,0,-930,-18,-46,-979,495,-371,-757
21093,80,-9,-950,-18,-37,-989,504,-380,-757
21109,60,-9,-970,-9,-46,-989,495,-371,-737
21125,70,-9,-950,-9,-37,-989,504,-380,-737
21140,60,-9,-960,-9,-46,-989,495,-361,-757
21156,70,-9,-960,0,-46,-979,504,-371,-747
21171,60,19,-960,-9,-37,-989,504,-371,-747
21187,40,9,-960,0,-37,-989,485,-380,-747
21203,50,0,-960,-9,-46,-979,514,-361,-766
21218,70,19,-1000,-9,-37,-969,514,-380,-737
21234,60,0,-980,-9,-46,-1000,514,-361,-757
21250,60,0,-980,-18,-27,-989,495,-361,-747
21265,60,9,-960,-9,-27,-969,495,-380,-757
21281,50,9,-990,-9,-46,-969,504,-371,-747
21296,50,19,-990,0,-46,-979,485,-371,-728
21312,60,0,-950,-9,-46,-1010,514,-361,-737
21328,70,0,-950,-18,-37,-969,495,-371,-766
21343,70,-9,-990,-18,-37,-989,504,-371,-757
21359,80,-19,-960,-18,-37,-989,504,-371,-757
21375,141,-68,-811,0,-27,-989,495,-371,-737
21390,20,-333,-544,-9,-37,-989,504,-380,-747
21406,393,196,-980,-9,-27,-979,495,-371,-747
21421,686,441,29,-9,-37,-969,485,-371,-737
21437,989,470,168,-18,-46,-969,504,-371,-747
21453,1232,29,-49,-27,-46,-989,504,-371,-747
21468,2404,-794,544,0,-37,-979,504,-371,-747
21484,939,-294,-148,-18,-27,-969,495,-361,-766
21500,191,-147,485,-18,-46,-979,495,-371,-747
21515,464,-235,910,-9,-37,-989,504,-371,-776
21531,323,-107,1079,-9,-37,-989,504,-371,-757
21546,333,-117,1029,-9,-46,-1000,514,-371,-757
21562,313,-147,1029,0,-46,-979,504,-371,-757
21578,515,-254,683,-9,-37,-989,504,-380,-747
21593,222,-186,910,-9,-37,-989,504,-371,-747
21609,70,-29,930,-9,-46,-979,504,-371,-796
21625,131,-205,980,-27,-37,-979,504,-371,-737
21640,80,-156,960,-9,-27,-1000,485,-371,-776
21656,40,-117,930,-9,-27,-1000,504,-371,-766
21671,212,-196,1069,-9,-37,-979,504,-371,-757
21687,212,-196,1069,-9,-27,-989,504,-361,-766
21703,131,-176,1217,-18,-46,-979,495,-371,-757
21718,-141,-107,1069,-9,-37,-979,504,-371,-737
21734,-70,-107,980,-9,-37,-979,495,-371,-757
21750,-80,-107,1108,-18,-46,-989,495,-361,-747
21765,80,-147,1069,0,-37,-959,504,-380,-747
21781,131,-127,900,-9,-46,-1000,504,-361,-757
21796,-10,-98,1009,-9,-37,-1000,514,-380,-737
21812,10,-117,1019,-9,-46,-979,504,-380,-766
21828,-30,-98,1019,-9,-37,-989,504,-380,-757
21843,40,-68,1148,-9,-37,-989,495,-371,-747
21859,80,-98,1059,-18,-37,-979,504,-371,-737
21875,-111,-88,1009,-18,-37,-969,504,-352,-766
21890,-90,-107,1049,-9,-46,-979,514,-371,-757
21906,-101,-68,930,-9,-37,-979,495,-371,-737
21921,50,-78,1039,0,-37,-1000,495,-371,-737
21937,80,-127,1009,0,-37,-1000,504,-371,-737
21953,0,-68,970,-9,-46,-969,504,-371,-747
21968,-121,-49,1138,-9,-27,-969,514,-380,-776
21984,-131,-68,1019,-9,-46,-979,504,-380,-747
22000,-161,-58,1049,-9,-27,-969,514,-371,-766
22015,-50,-88,1029,-9,-27,-969,495,-380,-766
22031,10,-68,980,0,-37,-1000,504,-371,-747
22046,20,-107,920,-18,-46,-989,485,-371,-737
22062,-40,-68,1039,-9,-37,-979,504,-371,-757
22078,-141,-49,1029,-18,-55,-979,504,-361,-747
22093,-191,-9,1009,-18,-55,-979,495,-371,-747
22109,-40,-68,970,0,-27,-1000,514,-371,-747
22125,-10,-68,1059,-9,-27,-979,495,-361,-757
22140,-60,-49,1089,-9,-37,-1000,514,-361,-747
22156,-70,-58,1000,-9,-46,-979,504,-371,-766
22171,-60,-58,1000,-18,-46,-969,504,-371,-747
22187,-20,-49,1039,-9,-37,-969,514,-380,-776
22203,-161,-39,1049,-18,-46,-979,495,-371,-757
22218,-90,-39,1069,-9,-46,-989,504,-371,-747
22234,0,-68,990,-18,-37,-979,504,-371,-737
22250,-40,-68,970,-9,-46,-969,514,-380,-757
22265,-111,-29,1039,-18,-27,-989,495,-361,-757
22281,-70,-58,1019,-18,-46,-1000,485,-380,-737
22296,-70,-49,1049,-18,-37,-979,504,-371,-766
22312,-50,-49,1019,-9,-27,-989,495,-371,-737
22328,-131,-39,1039,-27,-37,-989,495,-371,-747
22343,-60,-39,1009,-18,-37,-969,495,-371,-757
22359,-70,-49,1039,-9,-27,-969,504,-371,-747
22375,-30,-19,1069,-18,-37,-979,504,-371,-757
22390,-20,-29,1009,0,-37,-1000,504,-361,-766
22406,-50,-29,1029,0,-46,-989,514,-371,-766
22421,-60,-19,1019,-9,-46,-979,504,-371,-747
22437,-40,-49,960,-18,-37,-979,504,-371,-747
22453,-90,-19,1029,-18,-37,-989,524,-371,-737
22468,-90,-19,1029,-45,-120,-858,495,-371,-747
22484,-70,-49,1019,9,-55,-898,514,-371,-757
22500,-60,-19,1019,-63,-18,-1050,504,-352,-766
22515,-60,-19,1019,-18,-55,-979,475,-371,-757
22531,-20,-49,1029,-18,-64,-959,514,-371,-747
22546,-90,-19,1000,-18,-37,-1010,504,-371,-757
22562,-40,-29,1059,-18,-46,-979,504,-361,-757
22578,-20,-9,1069,-18,-46,-979,495,-371,-747
22593,-20,-9,1069,-18,-9,-1000,495,-371,-766
22609,-70,-29,1000,-18,-46,-949,504,-371,-747
22625,-101,-19,1019,-18,-46,-949,514,-371,-757
22640,-50,-39,1000,-54,-9,-1030,504,-380,-757
22656,-30,-29,1039,-18,-27,-989,495,-380,-757
22671,-80,-39,1049,-18,-46,-989,514,-371,-766
22687,-60,-29,960,-18,-46,-989,504,-371,-776
22703,-70,-39,1069,-18,-46,-969,514,-371,-766
22718,-70,-29,1019,-9,-37,-979,504,-371,-747
22734,-50,-49,1000,-9,-18,-979,495,-371,-766
22750,-90,-29,1000,-9,-27,-1010,504,-380,-747
22765,-90,-9,1039,-9,-46,-989,504,-380,-747
22781,-60,-49,1000,0,-27,-989,495,-361,-737
22796,-70,-9,1049,-9,-27,-989,504,-371,-766
22812,-80,-29,1009,-9,-37,-979,495,-380,-747
22828,-80,-49,960,-18,-37,-979,504,-371,-747
22843,-30,0,1069,-18,-27,-1000,495,-371,-766
22859,-30,-19,1009,-9,-37,-989,495,-361,-776
22875,-70,-29,990,-18,-37,-969,514,-371,-737
22890,-40,-19,1039,-18,-37,-979,514,-371,-737
22906,-90,-29,1009,-9,-46,-979,504,-380,-757
22921,-60,-29,1059,-18,-37,-979,504,-371,-747
22937,-80,-9,1000,-27,-37,-979,495,-371,-766
22953,-50,-29,1009,0,-46,-1010,495,-371,-766
22968,-40,-9,1029,-18,-37,-979,495,-371,-766
22984,-70,-29,1049,0,-37,-979,485,-371,-757
23000,-60,-19,990,-18,-46,-959,504,-371,-757
23015,-60,-9,1009,0,-46,-969,485,-361,-747
23031,-101,-29,1009,-18,-37,-979,514,-371,-757
23046,-80,-19,1000,-18,-46,-1000,514,-371,-757
23062,-90,-9,1049,-9,-27,-989,514,-390,-737
23078,-30,-9,1009,-18,-37,-969,504,-361,-747
23093,-30,-9,1019,0,-37,-1000,514,-390,-757
23109,-60,-9,1059,-18,-37,-989,495,-371,-747
23125,-50,-19,1000,-18,-37,-969,504,-371,-737
23140,-90,19,1039,-9,-37,-989,504,-361,-747
23156,-121,-19,1019,-9,-46,-989,504,-371,-757
23171,-90,9,1009,-9,-27,-989,514,-361,-757
23187,-40,-9,1039,-9,-37,-1000,504,-361,-737
23203,-50,9,1059,-9,-46,-989,514,-371,-737
23218,-60,-9,1049,-27,-37,-969,504,-371,-747
23234,-60,-19,970,-18,-37,-979,495,-371,-766
23250,-40,0,1019,-9,-27,-969,504,-361,-757
23265,-80,-9,1000,-18,-37,-979,504,-371,-766
23281,-101,0,1029,-9,-27,-989,504,-371,-766
23296,-50,-29,1029,-9,-37,-989,514,-390,-728
23312,-60,-19,1039,-18,-27,-1000,504,-371,-766
23328,-90,-19,1000,-9,-37,-989,504,-380,-757
23343,-70,0,1029,0,-46,-979,495,-361,-757
23359,-50,-29,970,-9,-37,-989,504,-371,-766
23375,-70,-19,1019,-9,-46,-989,504,-371,-766
23390,-70,-9,1039,-9,-37,-989,504,-371,-728
23406,-60,-9,1019,0,-37,-979,504,-380,-747
23421,-30,-9,1000,-9,-27,-979,495,-371,-747
23437,-70,-9,990,-9,-46,-989,514,-371,-757
23453,-70,-9,1059,-9,-46,-989,495,-361,-757
23468,-60,9,1039,-9,-46,-979,495,-371,-757
23484,-90,-29,980,-9,-46,-979,495,-371,-747
23500,-60,-19,1059,-18,-46,-989,514,-371,-757
23515,-50,0,1039,-9,-46,-979,485,-371,-766
23531,-70,-19,1000,-18,-46,-989,495,-371,-766
23546,-40,0,1049,-18,-46,-989,504,-352,-766
23562,-40,-9,1029,-9,-27,-1000,504,-371,-747
23578,-70,9,970,-9,-27,-979,495,-371,-728
23593,-80,9,1019,-9,-37,-989,495,-361,-747
23609,-50,0,1069,0,-46,-979,504,-371,-728
23625,-80,0,1019,-18,-37,-969,504,-371,-747
23640,-70,-9,1000,-9,-46,-969,495,-371,-747
23656,-50,9,1029,-9,-46,-969,514,-371,-737
23671,-50,9,1029,-9,-37,-1000,504,-371,-757
23687,-70,-9,1000,-9,-46,-979,504,-380,-757
23703,-80,-9,1029,0,-46,-959,495,-371,-728
23718,-40,-9,990,-18,-37,-989,504,-371,-747
23734,-80,-9,1029,-9,-37,-959,495,-371,-747
